,address,largest_clique,clustering_coefficient,in_degree
913,111D1cG29kfx74fTvrBGmjpVPyyyzYAYXhQkHRGQtAHzcda7kga,5,0.2916666666666667,16
914,111D2u1SmFoRP7ci4U1VYkXJ5sTBr3mJQeZDLW5Jeu7avRy1aWo,5,0.150609080841639,43
915,111D4dVwsBvtEQodSpMVLkQhaXD3gR2xeWzN6K6N2yawehcqQiC,6,0.7142857142857143,7
916,111D4n8vfRN9km4yihDFjXb72CrbHjfTZCLB6CFJb6E2tTFffvG,9,0.1949685534591195,54
917,111D6A3uGmQTVnP6Ui7jbLUNLYLQu7c5JCAzZbT8y8J6WqJidf3,3,0.2,6
918,111D7xzwJu33Jt9T27y2iH1ikoByryeGrwmKA1ZVhMRab2AJBgj,8,0.6416666666666667,16
919,111D8ovmS6XzFxaXCcxuL3T53EtJnCquo7YWQNFwxX79P8jxUjj,5,0.25,16
920,111D9AyoYMMTcHyKQ38zM9XPtMsyTmZSwi57hjCW4GNuA61hhie,13,0.849802371541502,23
921,111DAu8h3bCMUp5YrtspzjsJs6wp2evKmXk6q2tqumWUUyWHmdn,4,1.0,3
922,111DBbcEN8HKY1dj6aGUhUswUCbxR17XekJMQEwxS1wqEQdbNW2,4,0.02564102564102564,52
923,111DBnsgjwDg9BU7Z2vQWaW9EwxEqdqPAcBLZ4xh3ezXv5ETXba,7,0.6476190476190476,15
924,111DDAZHxNt13jFw1pofSLrE2WNZiQvkh2CR16S6PGFyschb8wV,6,0.16098484848484848,33
925,111DE9r24X88ZBG6K5faYzpDG7RZNvqgbqDQhKcL9VRuhdjtpL,6,0.8,6
926,111DEyCMwDtRcj8pahnju5Ct1kmZgEaLfbh3eMz3cMrjM6Pryxi,5,0.08013937282229965,42
927,111DF4L7t9ur8jcYA8CqqXwu9nUTohj91chi72JEx2HXsKxcQDW,7,0.27450980392156865,34
928,111DF8r8dnHpcXZHVTPxUtn4993XYxhx5y1EuKsiY3xFjkgguvY,3,1.0,2
929,111DFTwHoS1mQUSFsbUjScqc3zV8pFzAvSbVnrrhCEHt6uJQTnF,7,0.5620915032679739,18
930,111DFdK8Upt5qfLE6zLqV5ySgrmJmxxhrjENc7CyLHNPG31yyjt,6,0.7857142857142857,8
931,111DFg2yAA9nK1vBUfdDjaKRGc5PwUFBuGKSGpw5s9rWfabVUFD,3,1.0,2
932,111DG4xzAg6Sysc6vuK5MW1rKjdmxAy86TFtXoZDxTpohFigD9t,3,0.09523809523809523,7
933,111DGVdy5whavs8F2SfRUhrFXipn92t6xrkv9LTJzTWnNy9MYT1,3,0.14285714285714285,7
934,111DH4u5bjPpKDphmG2jh6vD68vNSnnKmr3dmt1HPbNGcvkk4Po,2,0.0,1
935,111DHLt4QFiJXg22bc8vMpEysxmKJeEGQJmXbqaSkdVBjwVWkPE,4,0.16666666666666666,9
936,111DHaBrVq5gXm9DBE2sLbu6WXKHhqHgSEgESHfk8UvFZAgKCeD,7,0.5636363636363636,11
937,111DHv8gmihh4fPbFrTCq9WG3AeP1rh9KtsjxFmEkoQvh6S1fq4,7,0.5142857142857142,15
938,111DJ8hBwU5C5gNFC8fgxeDbWKo2evbENGENkCkRuHWkSzTxZBF,5,0.07751937984496124,43
939,111DKvRTManCGP7DPkzmjXmqhLFhMVWJjQ1wc8Q5Sv924qBNR93,5,0.6666666666666666,6
940,111DLJwVhPwmDUrZRyU7xPwQogJuAfcGSeQtzTBtvtxVPsj4EPY,5,0.6666666666666666,7
941,111DLLEkccDHwseBVioScDHbrw8V8oWVaVkZqcNi5VE7rRGzZwy,5,0.1379800853485064,38
942,111DMuZ48wsyqRL4sSvUXzrCEhtc3b7Wyme7zY2PetDP7zxGV2y,8,0.5582010582010583,28
943,111DNqHNQWcMB9gRk8s6EfLfHdd38wyex61XZMdFArMJc2xE4ig,4,0.13756613756613756,28
944,111DPEfmepQ9zYJ878Zsmo15hkc2z62rGKaniwuE3bFy9u4M4L8,4,0.2087912087912088,14
945,111DPTj2oW9wrxxiFG7aMN8gVpb8xtG7sSUs6ennL9wcZjzKthu,9,0.8727272727272727,11
946,111DQGeW7hpWgp2vxs5t8V1EBFTWBtp4qegutVYobyPu7XfsRfD,5,0.1253968253968254,36
947,111DQzT7aA1V8Lfrj2ox58eFXe2W9FXKS9i65HYceAGGp7cvVQe,8,0.7692307692307693,14
948,111DRMWxEiMQSGWFFgeruYvdBS6irUhpJEaMEaSZjxrMGhvJS2V,9,0.13509615384615384,65
949,111DS2pgCNEGDCMkk3spJ37A8QjQWKA4FQNxZyCBsozBwPVgTjf,4,0.1895424836601307,18
950,111DSNcXCFrbcPwmwdWV8SJsgYW3V4c6xJvvWxdctSzbn1Ubgge,5,0.24358974358974358,13
951,111DSnvjLGYAGhaRTabvvNBHZTDB5vxjng5mgSpyYpHQa7X5k4K,3,0.3333333333333333,3
952,111DTfd4x7PzNzHGhLBsJAPeSVoACFkR3rmBBittvEHZN9G4rog,4,0.8333333333333334,4
953,111DUvBv5UxZa2DmvPh6zWPJ6ehP96e7tnVLnvpQ6U4adWdAjKS,7,0.34942528735632183,30
954,111DVDk2YcL45v4cUwftWJgz7vnjF2EtTKaEBHBnwEyJL2u3869,5,1.0,4
955,111DVaeY4SU2t8wLVH7kjLJcrB5z28rqXTFhBPZ3THJrkynSFp,6,0.12698412698412698,28
956,111DVdYzVSUtFDZ8DtUc8Cy6PuZ4q1iBoHcxzDL1nSLTDN79CZx,8,0.7692307692307693,13
957,111DWw6ihQXHsNA1CJ6ygmyonjhcpwyjXjJCkE1z5RpmA9fXGWG,8,0.4298850574712644,30
958,111DXryvUJhFczteW1qZ34oXY6rhpP9EGYWpKSXt1bpLbCV9n7B,12,0.8431372549019608,18
959,111DYgDECHR1624TwwKZVd8eA3cMWx6SkJnSAXZ8vJaBieEhQz2,2,0.0,2
960,111DaeLbL6LVEZSTd6KwcgLsiFjjv7zS8ZL8CFk11WR5yivBHCY,5,0.15632183908045977,30
961,111DaqYNjk51uMM7mwfLiwKGhGy7gBThAXNLLXtfq4oD5FEFmtg,8,0.7333333333333333,10
962,111Dbcdv81pnSuWpjPLN9crrmNxSjAGpyDURno9uHN3g8seYk4e,4,0.04040404040404041,45
963,111Dc2acPj6zP568cekNdqcDrxVU2ee5m3Ef6WuUP7H7zLHoJQF,5,0.7333333333333333,6
964,111Dc31U6wMXPUbYPG6mCb7rVTw15B7chbdUKMnFR8tbjkXnf5b,7,0.5934065934065934,14
965,111DdeFngLJQsqSbYz9fsj5BV5g2hQqMRoutxfYgerYRW22eZG9,6,0.26876876876876876,37
966,111DduDaMmV2PDqgXaP1j7JJLVzan72msiA1n7GR4jvuoGE7ZEa,5,0.5,9
967,111De6vchh1xZuGto4kfYgas2dwcTkeSvLMR3YHqyENrbthXQCH,9,0.5375494071146245,23
968,111Df6NRcF3qR3mo2DE6xYsEuzdfjwPDN3FQBRNeVf5ZvtU7jyN,6,0.35714285714285715,21
969,111DfLSw6jdcN1SotjYWZP71ScznjLVGGUQuXZBd5pY78LmkTdu,5,0.052507836990595615,88
970,111Dh1BXh4vmNSsho782xKeDGHT3ZPtNR9quGf8kt85LTMkFBhA,6,0.6,10
971,111Dhg9JTNsKgZz6swTGRb2mpQ8uFSXQuzFfs6m1k66Sjw1j17j,5,0.7333333333333333,6
972,111DiPWNfzjPM9Se2DxpSNMEbzG9pC7s1fapVSw7t2dqn7imaUp,8,0.6176470588235294,17
973,111DiVA9hGEWc5GCe518RA4vdR9pxiuveeLq94if2ySbQaqJdqV,6,0.8666666666666667,6
974,111DijsamQN2b61oYqHfYQ2rxsNvd3AdHyRgyhBE9ZmxDYGx27D,4,0.13970588235294118,17
975,111DjBS1aes8xgATCmmxVWpcz8ecsscJGRfxwS9eE2bLVTkPVVJ,5,1.0,4
976,111DoDDiHciyx9tBASWNaPiLW48EBYMDoC2AjfXstrvAGu4amME,2,0.0,1
977,111DptSHp1XDZL4au7BpxSrv8EwetHr38tfN5NKRYuZWWZ7J5F6,8,0.7132352941176471,17
978,111DqSbyzRp3Q4jf1keFavpjGbmDbfAf4WmGueSDMniB1RHKt9G,4,0.16363636363636364,11
979,111DrWCZPqAXSCGySyi1ZEgvngj9vBXAAjpDrZepNQFT4JVVbK7,10,0.1627039627039627,66
980,111DsHyCut9JUabauREDfqn19nmLmG96agjzHGCxAjs9qbAuica,5,1.0,4
981,111DsxDATK4s3k2BDN7MCxec5HGHoV37BGE7E7UovzzX4XN71V7,12,0.9,16
982,111DtQinvKfNWBzoJ8Fk7woz8jhhK4FuwUf8fZmFm9DJHBe4e2a,4,0.20588235294117646,17
983,111DtemQpApzzPFVkhKc9m9A3xvtVgdTG88zRJPerTKnud79EP4,6,0.09463869463869463,66
984,111DuBhy6nGvSdZhHqRL8uxnG8ayDhaHypVCy7C6h5pPtGnck4v,2,0.0,1
985,111DuDBDiAs3KggyMNFwuEEhXcRnE4kbUavZ53aUVN4CSabG1TP,7,0.6818181818181818,12
986,111DuZzfVrXqAoaoeCVRZyc6agUoh7tMvKpAneWL4rSC3w7CWjc,4,1.0,3
987,111DuwQavtdCktRaxQ7p2VeBmqsxCgEkddQKTGF1kDA2wxK7R5v,5,0.24242424242424243,12
988,111Dv6YDjEpJyRoaFD9K9Lk9SwqaaBEw635oD1N24v17H5GQZP,7,0.4175824175824176,14
989,111DvFJZwSYu3Ep3cmncFgHoQfDMdDPCAU2dc3dhzuiD1P7GTb1,4,0.1425287356321839,30
990,111DvNmfB149Hr3LYKCqeBJ2vc8QthmGRcLtgBDPiui4kW6XmFa,2,0.0,1
991,111Dw8QGbfsAeiLvRKBQSnQhFUupny1oZQUFY3m129yCcncLTBK,31,0.9809523809523809,36
992,111DwjyV3NRnJyfHKSUUQNr9poFH3JUEbYnGRpmZzMTy7tY3bwk,7,0.25,32
993,111Dz2gaEJDqQTpEzHDe2HTch2AVUiL92CkzZo212XpkwCgtNdN,5,0.05187074829931973,49
994,111DzFYonejYKHGEDm5JNBjLd7KYgXN2VDBYMUaYnZUcav9kQgw,3,0.047619047619047616,7
995,111DzQGPM4eR4biavciX2Y9iwGXTrj4hmd7x5iMBvqyuaWyNVsU,2,0.0,1
996,111DzTPXfCraT217F2XpCfaXJevxFxW74yCtySU5QJg1LRs2mqU,2,0.0,4
997,111DzizJ5vPCXCHXdhh6Veft84W5FneTue6zqdfiFZf15eTRTvo,4,1.0,3
998,111E1DBnbGp6cvBPKaprzTQPNrthcvrmwbDQnrSCK3yYQKWUHUx,5,1.0,4
999,111E1nCn6zUy3g3mpjohtw5vAyvW8KuYa6qm4VnbJnQ6eJwTQ7A,4,0.24358974358974358,13
1000,111E1s7caXBhgNRc3BSWmTa5Xz6VjRhLzNFfDVvJ4kRaYNHHmSS,2,0.0,3
1001,111E2cJfHyrjvjyCZTxFNbCQSC2Kw9Wv2Jv86dXjtmmCjgYhSwF,2,0.0,2
1002,111E4CCfhvMSnGBMNRMXrmj8ahZrf1tZQ4TZSJ3gCqKqFVHCT1V,6,0.5818181818181818,11
1003,111E5Y4CuhVPGfSkJDNegTkuaBHNrbn6We7heMBoPyHcTYK48kW,6,0.08134920634920635,64
1004,111E5cryLtkQZH2EvKgXQ8WknBRub5BiAsPMrvujUvvQ6ZN4UjW,6,0.3894736842105263,20
1005,111E5gxBKUaR22PfU3fJqzU6p6mjpSvy4hACAw8FHwu7JMvg3qg,6,0.36764705882352944,17
1006,111E8X1JijfJduBLrFuAQEUmiZMP1PeK41WnYhAQdWXy78jwkiM,4,0.3333333333333333,9
1007,111E8caGQpVA8HCpFZ1a2NMzpxyd5cvvriKB2oytEHTZLyn9QgS,7,0.3684210526315789,20
1008,111E9SRgsaJdvoEB2TAhH92TJiZPD3dnf3Hj5KYNgi5ErxVB36j,4,0.28888888888888886,10
1009,111EAkVR6e9TL9jWyCojam3DKcDsVRpmCzxjGz7dwwjxt2Hu7jP,6,0.49523809523809526,15
1010,111EC7jozvKS7LMi5dPdnpKKWxM3uXxiv8tBgbEiPXT3FmW7s5k,4,0.47619047619047616,7
1011,111ECyn69qj5fHVg9oZBDQDTBfL6TAydy98tSKwK4Wn2LDQMjjJ,6,0.7619047619047619,7
1012,111EDLJemD14taUtPie8SLDSLfMo5FyhSqZ7GxidNrcs1xqYJxU,5,0.3333333333333333,12
1013,111EDnuz2sKxW9YqVwwQASy7x4AbgCCFAFjBiXGF2xJCwDmeZD2,6,0.27485380116959063,19
1014,111EDyQfWQuzb3nuB3N6vX6rY4ZHvGSpTEk7q4C1vXZ3aUGWXig,6,0.19696969696969696,33
1015,111EDybFkdZcrQYAJzAdXoL1uvCb8U3bccbecQ5vBCwjpHwaTif,9,1.0,8
1016,111EF6KKXdBxmmEhfJeCZ45Yem4dx3ihfRn3ATss5DByvg42Qay,3,0.3333333333333333,3
1017,111EFeEgHiCS3ET8F4LAYnD8vgchWhyC6AeyP9rhHCp9dzTeuiu,5,0.11746031746031746,36
1018,111EGUf1cjbnwjX8us9PfFY96GbRRZdNq9KL5qUgeKmGM5sG87J,7,0.5934065934065934,14
1019,111EJA88CPEJR11PgfJmngJXzxsXvFRkRnwVneRwk4HFYCngR8M,10,0.6047430830039525,23
1020,111EJghcApZHe1aYNRBYjgMXFKkXqKPrXtAj4hDsDVfGC9mTrZM,4,1.0,3
1021,111EJv9nT1LRjmibkWvpKyKQ1omvfCYLWxaSR7Ed6eRnpFVGvEn,13,0.8596491228070176,19
1022,111EKdRf3RoEXomxYLBNZGi9HosU2svnvvPkasLhFejEaJUWQnK,4,0.26666666666666666,6
1023,111EKqjF9XYJgNoygfes9iRjsUL3fp1bCTgFL1CYbd3c6YDuvMW,6,0.1921921921921922,37
1024,111ELG6TWKS1iSn5bk2fv94HVibm9zPFEokQBjQ737GCoDaKLY7,6,0.6944444444444444,9
1025,111ELacgkiE2U27udmpiSKxEhYPuXwBuKEWgd1i2u3K5okpB4mK,6,0.28104575163398693,18
1026,111ELsLvvys86TG8LNgd6GVGFUy849jPCQ3vVF1hSjUDiyJqYoR,3,0.4,5
1027,111ELysXgTNkrZcjygh1qjHQvJuk3EXb5WgFrRk7XCHG1RgSwR6,4,0.42857142857142855,8
1028,111EMKAFJ2GMBjrzjP19X1xhTmiCQUe926BjkKcpDnWrBLpFtNo,8,0.8444444444444444,10
1029,111ENukhhVLHR4tnBkECeEptnv5aXq5hpqhyyUnDXQ4msJ6dsmh,2,0.0,1
1030,111EPLgnu2UJGnpoDFH2zshry2Qexvs16JwBMcyeNQQENMPGj5W,3,0.16666666666666666,12
1031,111EPMtN1w6x1siZ8fKvuujhiJSZButyUov9NiZa64L75dHi4Xn,4,0.042682926829268296,41
1032,111EPmn7iJCEHZvVDpPZ6MQagJ3p4AnFSz9yAxBZfWotp4tJYWw,5,0.4222222222222222,10
1033,111EPoJjLmjAa3hRRGBH79proDvYQnFXpMMKYrnECuNjWv4Hzvt,3,1.0,2
1034,111ERGackcAyhzsNsS62AaKmRDjV21ErHYTzPHQWh7SBQrUomCo,4,0.4666666666666667,6
1035,111ERdQs2SEzuNanFQhcG9qscuq9vuT1z3ohyMBAg8ebieSgs2L,8,0.4092741935483871,32
1036,111ERy3SxafDQrGRjndDpJJwZb2xgyRzxwByTMytkGYio5pD3St,7,0.2724867724867725,28
1037,111ESH4x9VYbJvZQMvg8w9LUS5vow5BZp5nxzGLH97iZ86ecJwA,5,0.5357142857142857,8
1038,111EUaMZQH1j7eBFLNbpafhkqoQNxwhuibWoeWH7vj1qXa8XWrw,4,0.1111111111111111,19
1039,111EX1eV3jZC4RQv7fP6yLRTpVbW1sz9LypUUkHADuH3cWjEJq5,3,0.018142235123367198,53
1040,111EXmaAm8iQfmxbGHEicJbS8CLG5d8fcMXbY2QuFzzAbqBkwFa,10,0.4985754985754986,27
1041,111EXxE6AU7b3TXBmEEjeMaNp2o9NUcqzh46846xEYnzwPeRALe,5,0.2077922077922078,22
1042,111EYwV6Ps81auExb9tEHQ9qk3u1gdLF2U4SRbKKyXxcSFjMV1C,5,0.1010752688172043,31
1043,111EZAXaUXAVwr5ZmcuA2Ao9aAaFPL84Ck87P5ETt4gwzDjTQzL,7,0.22486772486772486,28
1044,111EZFVbaER9uZ2G11XYc5aW8fNY8t7asrS14FiiwpHs2Dmev8U,3,0.3333333333333333,3
1045,111Ea7iXEdU8tCTXnaSmXs7swBggQJurT1TpXPjS4JhzGRP9HST,14,0.89,25
1046,111EaQ7JmVWCn2xNhsbbSLLC5D4HUHYuKAnXBgfHZ9NQ4kNXjnM,6,0.1815126050420168,35
1047,111EbBbpFoGnYnvk7yz2cfbfMQwQior4bq3Xo37MXCudjehSoS3,4,0.5333333333333333,6
1048,111EbLG9HfbDcyiXbfbN93vt4TXZ3xDVkkyf6xjPN3sGd92bAGv,2,0.0,1
1049,111EbwEwxSMLk9ecFprQHP5PnrsyketcJ4sDDAGWQtmMpe8Hg33,4,0.16483516483516483,14
1050,111Ec7oLeU6f9hVtNAJaiciKm6gjZDzCsXe67trbLRRfKURZtGc,3,1.0,2
1051,111EcAQMwUvTe3Q5kCU9ikXqL2cmWJAya5je7dkpCa8dZ24V2xx,4,0.47619047619047616,7
1052,111Eck9CoD4bmJqR75gGNUndfzxpaAW9XDVgMtmEWpEzkowcgnG,3,0.3333333333333333,4
1053,111Edb3wjVM1aAWXbEsXTG5NFM5ssX5vRtwXAu3W11rnHjhjT96,5,0.6,6
1054,111Ee876VFRaxCNXUeZ5V7NWS23DAnc8rQX5GNE5CQdNes5sCGE,6,0.12631578947368421,20
1055,111EgmxxGpdkxgAvuJ9HQ4bKjFBKi3Np7aapxMhGHfra2GVNKZp,2,0.0,2
1056,111EgpvKUsWwfgkg3R7KssFgEmrdWvSTQHfw7gc9ef5gNGjks8k,6,0.2857142857142857,15
1057,111EgwKtFSM5CVBxxxQMAGrbFzGhCBnToAzCWshoX9Xr3uqo8vS,4,0.26666666666666666,10
1058,111EhwqbD6ApdsuUHvTVtC7AKhB3inVC6SEVrm4vfh79422hvF6,7,0.13345864661654136,57
1059,111Ehz1deQ8sadx7XD8SrmEtEDu82h3VdXfoV2bwrzXkgPc7XWD,5,0.1225296442687747,23
1060,111EjxUtpDffDkNWnakC5BaBxu2CwUFn57BXHMC9cDwY9Bbt33K,5,0.11923076923076924,40
1061,111EkDHfQpWJMviZX6Tw9WKSgxjSqe3LgeMikwKGM5yu8Wy9WMm,5,0.8,6
1062,111EmaxaxXgsm4RZZvxNCKvarsWFacL9X7ywwDnRWgWL3BEHdDi,27,1.0,26
1063,111En82AmsgKXaH2u86ynPhwqzSrVSnNehHSkh9eravLB4Y3fe5,6,0.4095238095238095,21
1064,111EnGSUhLtec9QtPZBoc9kEhsavCJ2NPNCQ89aTBgNng8qyqpv,12,0.5698005698005698,27
1065,111EohGCPwWiZDXjhM5oL2ELyaCxKYUkaTBmuCujJnHB3yZpYLj,7,0.14864864864864866,37
1066,111Ep3ATNWashUsjYb2oAvYKyPGJdQBRWhUUHFLXbAnbf6EPLX,8,0.5808823529411765,17
1067,111EqN31pfm3LshX9PdZvhfLfZc3FUsPSx9kUzy72sb8kYHmaF6,4,0.5,4
1068,111EsAMbCFm1hUGNYwhynznHq8V142owqRJhY1fSLNpip8xPVYF,5,0.25146198830409355,19
1069,111EsnF1t7QsSK7MmWAConQNhGFPMiT2xaXzrwvFaCKVrTsGTDZ,7,0.8928571428571429,8
1070,111EtpJ89dUFYb3G5k2xmnoSxet74NCXhUkdUQN7SEQ94BKEmGp,5,0.20833333333333334,16
1071,111EtuScPG5AMzX8DELqVGcb7tVeeaBojx2SdKonSdFVHLwNjJU,7,0.13319919517102616,71
1072,111ExdsumRQF86dmuetms7aoWbTC6xjYa2gQHKp3W48FJMVq4c2,5,0.08819345661450925,38
1073,111EyDBEGAqCzabTDuctWExG4DwDvJv2UtZrNrc3jZ2JsqMGnC1,15,0.5906432748538012,19
1074,111EyvuzCrFTKaxBiQQ5odMVawVKc6vrrLRHJXf68MQkaxe2w1X,9,0.9166666666666666,9
1075,111EzB13wZXybUJVgruTD87ytr59ifRrr2nnwz7EkrXndzLhYPD,13,1.0,12
1076,111F2NbXEmD57JiqSUMuqqcYdb25pW7vmqgcosHVWQ3qF9R8hjA,12,0.8308823529411765,17
1077,111F3HVhaF11vKmWmY3ytykWQ6G8KvZgm5E98EpFqcLw3EaWjFS,8,0.8222222222222222,10
1078,111F3WX5hfPxafDQNayuuLG7c9qpnRMv4SfJh9yrBo8CudguTJC,5,0.20229885057471264,30
1079,111F55aTwU2dYjCKSVpb5HDJ9posBvpij1Xj3A66Hew3mKdm6H6,11,0.7310344827586207,30
1080,111F5x8Lv5SsVs78grK9abXumfwWNkTdZTBUtwUrgqwqZ98xtkB,5,0.1,60
1081,111F6LZbLmcVMfqSeT8T1M6fqE84sgiwuyFVxeCyPCgy4hEgzX2,5,0.12873563218390804,30
1082,111F6bXtBrDxCVA8xQ4dUcfjDrGU6NSYvZotSm745V9TbYvkwB4,6,0.4,11
1083,111F715pHFiUvZ7Laj12d4R7WyjVNYx7gTYypmm5kFFMhgp6Ch7,3,0.3333333333333333,3
1084,111F7oSGyKi62vfVimr7vD2eJ7r2Gy59b6PegSXZQHexzQgZrFu,6,0.2857142857142857,14
1085,111F7uYjqXAcaSWtxRo8uTA4G8ZvFsogg2ZvFt4e89GXxpAiiRF,11,0.7166666666666667,16
1086,111F9kMWV63SCkF3P4LkNGAPTpgwa3oAdVVMHQrV1x4Nzpg2iPW,4,0.1523809523809524,15
1087,111F9sYh8gAbrvDa2MD1FuvHvHMh13bZBQSj7g7Ug4V1Crgo8Rb,7,0.8333333333333334,9
1088,111FAfw1gh4Z4FVi2AjZ1uawkR313e3q2xDCwT3pTZYakeRwBmi,7,0.35185185185185186,28
1089,111FBCAmw1VkQsxc39oaRh7DQUUhyKjSpt5rPyb4LLMWS2JBF2P,6,0.5054945054945055,14
1090,111FBh4F3UyUatss6vKyqjB1vN4cYCd2vUxwvcFsaWySaYPTEdv,6,0.46153846153846156,13
1091,111FBoUJXdDfTwWQz46zy3pp4qjMKn9gjo4eVWBaYr1PxgxdhC4,3,0.05396825396825397,36
1092,111FCmQHDhvm3pXtXgNdEa4ehfcmT7nD9CDrX8pqd4CL9EYD6wm,5,0.32727272727272727,11
1093,111FCxLYio4458AAWkcqWKZ5jFn2D1D1P4rzksHxNENxVKczPoi,3,0.3,5
1094,111FDN9BQcrpLKuLUTdcrWMzpsCdUgJBV5U4hjmCwDfMLfnMXw8,6,0.8095238095238095,7
1095,111FDQLZ4MXBy65PgBtLhYgzZFVh3BMDnA1mgPGDndnLu4zXWdx,5,0.9,5
1096,111FE22v3KnrXvsDvpakriq6ZLcHKxoSZiSuwfbyFrhpngewYZM,6,0.23391812865497075,19
1097,111FF167cKKP5ujwwh952fk5eCFibkz9mJFxNia45avBgHBgBM2,7,0.6727272727272727,11
1098,111FF8dMRiS8Cr2Sw3B5kkHKbwMKXTeuCRwckGD3qU5KBbhw2MX,5,0.5238095238095238,7
1099,111FH4zccgkWDDwRVtRPMfcVj1sTvtZHJqZqr2vkgf5M5ubzGzh,3,0.08496732026143791,18
1100,111FJW9xwQguZiGpoFYk16xx9bKiVDNh37cdQ3RCJ44WiHLJKwi,5,0.23333333333333334,16
1101,111FJsxF4CqJMA18QYQynkBqyjk985nXX7akGqu2XWTVkYxc7Ke,3,0.3333333333333333,4
1102,111FK5A5qydf2cY6sfsDrtqbSujrsYw3EKVzUGB2PpXf81Ktyrk,3,0.06060606060606061,12
1103,111FKXakKvUbsYC5HTGBFaRwRfAvdzKcvr6rqiJyaHxcAeyGX3K,4,0.6666666666666666,4
1104,111FKdovSpggiBSSut2hdDkpGbUvwJ2xS462m5qMf5eYbdn9hh8,3,0.2,5
1105,111FKsfJNSrhhkXjvSYAKX9GM9hvjF8ydQzVdnniJSJ5u4jYfPn,6,0.2898550724637681,24
1106,111FLZitfKeCBVezvCujZLKx9hesTwn1vJuevQhiCwaBeE1YpSw,6,0.21323529411764705,17
1107,111FNPQ2MKPg2ge8qBYV5Ewe11kqqTR1o5gGvGLj8MngFA434qU,5,0.7142857142857143,8
1108,111FNithzPj76LREfA6twa36YjwWyzn2iuLFzUznPwmTcbFp7bM,3,0.06666666666666667,10
1109,111FNwQSBkzzd5MyCKcaG3KPSo16qLxKebt9eqDvPrsNV9yrdPi,6,0.8214285714285714,8
1110,111FP4YcuyZ6LJrNaFA2jYFXRBRaU6R16wYvA97VQPZL9QpfTUM,6,0.20935960591133004,29
1111,111FP9gkfoySfyXUiKw8vTSWcZKnRVpk2XqPrPaeydqJSu6CQTz,6,0.22529644268774704,23
1112,111FQHNq8UBpo91byy73R9FpfmcvjtcNhbWp7qg3ihJC9dyKkZe,3,0.6666666666666666,3
1113,111FQhCfUZLixgvK9jgszd6XUowKpDRuGnW67iFYcjUM9vQvCuM,5,0.20553359683794467,23
1114,111FStpZ1syCevyxmoVbxKLJAZ1m9pHZBCj2LeN9CG4ZrqYzpzk,7,0.21337126600284495,38
1115,111FSzT5LXLt2TfY1JWDy47nui1gysjtg2sqcENu4N4EaG8QmCA,4,0.04941176470588235,51
1116,111FVzxfdXavp3Yk5YFoi6i5X7THKFmLvd3xHJEmyujMndV5aY6,6,0.4338235294117647,17
1117,111FWKPhYPequfdjJenE6LwcUMLk8sWQ3LEn3XeWpewK8wDq1mW,5,0.10338680926916222,34
1118,111FWT1yEAeZd83fgomaHvP4uE9WPWCVgSqZPxseUTBhXKTTfyA,4,0.19696969696969696,12
1119,111FYU9yF9gdRwrXmC96MYB1rJW6MoYzHMaNHLEZhso1bA2xeY4,4,0.6,5
1120,111Fa1mtkJa91tc6f9TEfL1T5YX1xxVPz6EnooAgcRQXgnDgedV,4,0.25,8
1121,111FaSTvNKScTggD7md7epNE2M6v4MzT1JKXNwbRGrvADAkKq1u,3,0.3333333333333333,3
1122,111FaXjfV8S97aYynjfXUzHLXoiXHydnH1FTLTPHkkc4NC6hJ8f,9,0.6133333333333333,25
1123,111Fahb3H8xfyV3jCYxwR8taLoKVotNE5XTJLn1k5zdjrshneXa,5,0.2857142857142857,8
1124,111FcWsMFBpPMhKkV1vTdD52x56Q4yUSdAD6PakkaeS2KZ4jNkq,13,0.33506493506493507,56
1125,111FeiUrz3tsfj1ff6cmSghzjGhMLeF3BUoKgCf9piXX6kujyov,6,0.16755793226381463,34
1126,111FfAGTKHCZoVejvNg8BWx5hyNW1ZmD4ZoG7mcWXUVm4HQy8pp,7,0.3557312252964427,23
1127,111FhqtQh9QqP7hUoorMnTwjFTF5inACPVhZZ6RwD8m6YgeKFLu,5,0.7,5
1128,111FjGds3DyPjuraziAmvV1NbWbp6kYSHyAhxoJ62QwbNpL1VJT,5,0.6,6
1129,111FjcuW9VoXhuPuq2FwAk9sGGqi3jkNwNWRuajDKWkFxYAecmi,2,0.0,1
1130,111FjqP4Pwd6zA6Gc676PjAoUWzNq4cw8oMU7eYx9DypUx1EfTS,4,0.23636363636363636,11
1131,111Fn3txcqfnfJt77XR9rWnBinssePFhfbhCNtXKUTfBvjcfAn5,6,0.05,105
1132,111Fn8obvjmNVJqmJMe9B1fkZZuVsoMbzNpXStQUKB6oTXn1y48,8,0.5032679738562091,18
1133,111Fngie2y634bgi9m2ELgXTx58zEw7DWq9uvbmoAuPnFmHUz1i,7,0.8333333333333334,9
1134,111FopKsdqUrS1cS973seft4WYuAxPxjhhWFxWQ3eitPi16FNok,6,0.43956043956043955,14
1135,111FouPFEcuaoawwthyvRb1nDiV8ai62gSea52gpixgYYXCKo3Q,6,0.6388888888888888,9
1136,111Fp4VF9HazYxbviWWecL69PupHAwgU7ZfDYMbY8br2AeSTXCt,4,0.2,11
1137,111FqPPXF9rSM7qydbDuZW6uUE5F1ZGutMXkxG2SSYLKeaVYJGP,3,0.13333333333333333,10
